,realtime_start,date,value
0,1927-01-26 00:00:00,1919-01-01 00:00:00,83.0
1,1928-01-27 00:00:00,1919-01-01 00:00:00,
2,1931-08-26 00:00:00,1919-01-01 00:00:00,82.0
3,1940-08-19 00:00:00,1919-01-01 00:00:00,71.0
4,1953-12-01 00:00:00,1919-01-01 00:00:00,38.0
5,1960-01-15 00:00:00,1919-01-01 00:00:00,24.5
6,1962-11-16 00:00:00,1919-01-01 00:00:00,24.6
7,1971-08-16 00:00:00,1919-01-01 00:00:00,
8,1972-11-15 00:00:00,1919-01-01 00:00:00,13.9
9,1985-07-18 00:00:00,1919-01-01 00:00:00,10.2
10,1990-04-17 00:00:00,1919-01-01 00:00:00,8.0
11,1997-01-27 00:00:00,1919-01-01 00:00:00,7.624
12,1997-12-09 00:00:00,1919-01-01 00:00:00,7.628
13,1999-08-17 00:00:00,1919-01-01 00:00:00,
14,2008-03-28 00:00:00,1919-01-01 00:00:00,5.4412
15,2009-03-27 00:00:00,1919-01-01 00:00:00,5.4404
16,2010-06-25 00:00:00,1919-01-01 00:00:00,4.8404
17,2011-03-25 00:00:00,1919-01-01 00:00:00,4.8502
18,2012-03-30 00:00:00,1919-01-01 00:00:00,4.8605
19,2013-03-22 00:00:00,1919-01-01 00:00:00,4.8575
20,2014-04-16 00:00:00,1919-01-01 00:00:00,4.8582
21,2015-07-21 00:00:00,1919-01-01 00:00:00,5.0354
22,2016-04-01 00:00:00,1919-01-01 00:00:00,5.0585
23,2017-03-31 00:00:00,1919-01-01 00:00:00,5.0346
24,2018-03-23 00:00:00,1919-01-01 00:00:00,5.0124
25,2021-05-28 00:00:00,1919-01-01 00:00:00,4.8902
26,2022-06-28 00:00:00,1919-01-01 00:00:00,4.8773
27,2023-03-28 00:00:00,1919-01-01 00:00:00,4.8665
28,2024-06-28 00:00:00,1919-01-01 00:00:00,4.8654
29,2025-11-24 00:00:00,1919-01-01 00:00:00,4.8739
30,1927-01-26 00:00:00,1919-02-01 00:00:00,80.0
31,1928-01-27 00:00:00,1919-02-01 00:00:00,
32,1931-08-26 00:00:00,1919-02-01 00:00:00,79.0
33,1940-08-19 00:00:00,1919-02-01 00:00:00,68.0
34,1953-12-01 00:00:00,1919-02-01 00:00:00,37.0
35,1960-01-15 00:00:00,1919-02-01 00:00:00,23.5
36,1962-11-16 00:00:00,1919-02-01 00:00:00,23.6
37,1971-08-16 00:00:00,1919-02-01 00:00:00,
38,1972-11-15 00:00:00,1919-02-01 00:00:00,13.3
39,1976-07-16 00:00:00,1919-02-01 00:00:00,13.2
40,1985-07-18 00:00:00,1919-02-01 00:00:00,9.7
41,1990-04-17 00:00:00,1919-02-01 00:00:00,7.6
42,1997-01-27 00:00:00,1919-02-01 00:00:00,7.287
43,1997-12-09 00:00:00,1919-02-01 00:00:00,7.291
44,1999-08-17 00:00:00,1919-02-01 00:00:00,
45,2008-03-28 00:00:00,1919-02-01 00:00:00,5.2007
46,2009-03-27 00:00:00,1919-02-01 00:00:00,5.2
47,2010-06-25 00:00:00,1919-02-01 00:00:00,4.6265
48,2011-03-25 00:00:00,1919-02-01 00:00:00,4.6358
49,2012-03-30 00:00:00,1919-02-01 00:00:00,4.6457
50,2013-03-22 00:00:00,1919-02-01 00:00:00,4.6428
51,2014-04-16 00:00:00,1919-02-01 00:00:00,4.6435
52,2015-07-21 00:00:00,1919-02-01 00:00:00,4.8128
53,2016-04-01 00:00:00,1919-02-01 00:00:00,4.8349
54,2017-03-31 00:00:00,1919-02-01 00:00:00,4.8121
55,2018-03-23 00:00:00,1919-02-01 00:00:00,4.7908
56,2021-05-28 00:00:00,1919-02-01 00:00:00,4.674
57,2022-06-28 00:00:00,1919-02-01 00:00:00,4.6617
58,2023-03-28 00:00:00,1919-02-01 00:00:00,4.6514
59,2024-06-28 00:00:00,1919-02-01 00:00:00,4.6504
60,2025-11-24 00:00:00,1919-02-01 00:00:00,4.6585
61,1927-01-26 00:00:00,1919-03-01 00:00:00,77.0
62,1928-01-27 00:00:00,1919-03-01 00:00:00,
63,1931-08-26 00:00:00,1919-03-01 00:00:00,76.0
64,1940-08-19 00:00:00,1919-03-01 00:00:00,66.0
65,1953-12-01 00:00:00,1919-03-01 00:00:00,35.0
66,1960-01-15 00:00:00,1919-03-01 00:00:00,22.7
67,1962-11-16 00:00:00,1919-03-01 00:00:00,22.8
68,1971-08-16 00:00:00,1919-03-01 00:00:00,
69,1972-11-15 00:00:00,1919-03-01 00:00:00,12.9
70,1985-07-18 00:00:00,1919-03-01 00:00:00,9.5
71,1990-04-17 00:00:00,1919-03-01 00:00:00,7.4
72,1997-01-27 00:00:00,1919-03-01 00:00:00,7.077
73,1997-12-09 00:00:00,1919-03-01 00:00:00,7.08
74,1999-08-17 00:00:00,1919-03-01 00:00:00,
75,2008-03-28 00:00:00,1919-03-01 00:00:00,5.0504
76,2009-03-27 00:00:00,1919-03-01 00:00:00,5.0497
77,2010-06-25 00:00:00,1919-03-01 00:00:00,4.4928
78,2011-03-25 00:00:00,1919-03-01 00:00:00,4.5019
79,2012-03-30 00:00:00,1919-03-01 00:00:00,4.5114
80,2013-03-22 00:00:00,1919-03-01 00:00:00,4.5086
81,2014-04-16 00:00:00,1919-03-01 00:00:00,4.5092
82,2015-07-21 00:00:00,1919-03-01 00:00:00,4.6737
83,2016-04-01 00:00:00,1919-03-01 00:00:00,4.6952
84,2017-03-31 00:00:00,1919-03-01 00:00:00,4.673
85,2018-03-23 00:00:00,1919-03-01 00:00:00,4.6523
86,2019-03-27 00:00:00,1919-03-01 00:00:00,4.6524
87,2021-05-28 00:00:00,1919-03-01 00:00:00,4.5389
88,2022-06-28 00:00:00,1919-03-01 00:00:00,4.527
89,2023-03-28 00:00:00,1919-03-01 00:00:00,4.517
90,2024-06-28 00:00:00,1919-03-01 00:00:00,4.516
91,2025-11-24 00:00:00,1919-03-01 00:00:00,4.5238
92,1927-01-26 00:00:00,1919-04-01 00:00:00,78.0
93,1928-01-27 00:00:00,1919-04-01 00:00:00,
94,1931-08-26 00:00:00,1919-04-01 00:00:00,78.0
95,1940-08-19 00:00:00,1919-04-01 00:00:00,67.0
96,1953-12-01 00:00:00,1919-04-01 00:00:00,36.0
97,1960-01-15 00:00:00,1919-04-01 00:00:00,23.2
98,1962-11-16 00:00:00,1919-04-01 00:00:00,23.3
99,1971-08-16 00:00:00,1919-04-01 00:00:00,
100,1972-11-15 00:00:00,1919-04-01 00:00:00,13.1
101,1985-07-18 00:00:00,1919-04-01 00:00:00,9.6
102,1990-04-17 00:00:00,1919-04-01 00:00:00,7.5
103,1997-01-27 00:00:00,1919-04-01 00:00:00,7.203
104,1997-12-09 00:00:00,1919-04-01 00:00:00,7.206
105,1999-08-17 00:00:00,1919-04-01 00:00:00,
106,2008-03-28 00:00:00,1919-04-01 00:00:00,5.1405
107,2009-03-27 00:00:00,1919-04-01 00:00:00,5.1399
108,2010-06-25 00:00:00,1919-04-01 00:00:00,4.573
109,2011-03-25 00:00:00,1919-04-01 00:00:00,4.5822
110,2012-03-30 00:00:00,1919-04-01 00:00:00,4.592
111,2013-03-22 00:00:00,1919-04-01 00:00:00,4.5891
112,2014-04-16 00:00:00,1919-04-01 00:00:00,4.5898
113,2015-07-21 00:00:00,1919-04-01 00:00:00,4.7572
114,2016-04-01 00:00:00,1919-04-01 00:00:00,4.779
115,2017-03-31 00:00:00,1919-04-01 00:00:00,4.7565
116,2018-03-23 00:00:00,1919-04-01 00:00:00,4.7354
117,2019-03-27 00:00:00,1919-04-01 00:00:00,4.7355
118,2021-05-28 00:00:00,1919-04-01 00:00:00,4.62
119,2022-06-28 00:00:00,1919-04-01 00:00:00,4.6078
120,2023-03-28 00:00:00,1919-04-01 00:00:00,4.5976
121,2024-06-28 00:00:00,1919-04-01 00:00:00,4.5966
122,2025-11-24 00:00:00,1919-04-01 00:00:00,4.6046
123,1927-01-26 00:00:00,1919-05-01 00:00:00,77.0
124,1928-01-27 00:00:00,1919-05-01 00:00:00,
125,1931-08-26 00:00:00,1919-05-01 00:00:00,78.0
126,1940-08-19 00:00:00,1919-05-01 00:00:00,67.0
127,1953-12-01 00:00:00,1919-05-01 00:00:00,36.0
128,1960-01-15 00:00:00,1919-05-01 00:00:00,23.3
129,1962-11-16 00:00:00,1919-05-01 00:00:00,23.4
130,1971-08-16 00:00:00,1919-05-01 00:00:00,
131,1972-11-15 00:00:00,1919-05-01 00:00:00,13.2
132,1985-07-18 00:00:00,1919-05-01 00:00:00,9.7
133,1990-04-17 00:00:00,1919-05-01 00:00:00,7.6
134,1997-01-27 00:00:00,1919-05-01 00:00:00,7.245
135,1997-12-09 00:00:00,1919-05-01 00:00:00,7.249
136,1999-08-17 00:00:00,1919-05-01 00:00:00,
137,2008-03-28 00:00:00,1919-05-01 00:00:00,5.1706
138,2009-03-27 00:00:00,1919-05-01 00:00:00,5.1699
139,2010-06-25 00:00:00,1919-05-01 00:00:00,4.5997
140,2011-03-25 00:00:00,1919-05-01 00:00:00,4.609
141,2012-03-30 00:00:00,1919-05-01 00:00:00,4.6188
142,2013-03-22 00:00:00,1919-05-01 00:00:00,4.616
143,2014-04-16 00:00:00,1919-05-01 00:00:00,4.6166
144,2015-07-21 00:00:00,1919-05-01 00:00:00,4.785
145,2016-04-01 00:00:00,1919-05-01 00:00:00,4.807
146,2017-03-31 00:00:00,1919-05-01 00:00:00,4.7843
147,2018-03-23 00:00:00,1919-05-01 00:00:00,4.7631
148,2019-03-27 00:00:00,1919-05-01 00:00:00,4.7632
149,2021-05-28 00:00:00,1919-05-01 00:00:00,4.647
150,2022-06-28 00:00:00,1919-05-01 00:00:00,4.6348
151,2023-03-28 00:00:00,1919-05-01 00:00:00,4.6245
152,2024-06-28 00:00:00,1919-05-01 00:00:00,4.6235
153,2025-11-24 00:00:00,1919-05-01 00:00:00,4.6315
154,1927-01-26 00:00:00,1919-06-01 00:00:00,83.0
155,1928-01-27 00:00:00,1919-06-01 00:00:00,
156,1931-08-26 00:00:00,1919-06-01 00:00:00,83.0
157,1940-08-19 00:00:00,1919-06-01 00:00:00,72.0
158,1953-12-01 00:00:00,1919-06-01 00:00:00,39.0
159,1960-01-15 00:00:00,1919-06-01 00:00:00,24.8
160,1962-11-16 00:00:00,1919-06-01 00:00:00,24.9
161,1971-08-16 00:00:00,1919-06-01 00:00:00,
162,1972-11-15 00:00:00,1919-06-01 00:00:00,14.0
163,1985-07-18 00:00:00,1919-06-01 00:00:00,10.3
164,1990-04-17 00:00:00,1919-06-01 00:00:00,8.1
165,1997-01-27 00:00:00,1919-06-01 00:00:00,7.708
166,1997-12-09 00:00:00,1919-06-01 00:00:00,7.712
167,1999-08-17 00:00:00,1919-06-01 00:00:00,
168,2008-03-28 00:00:00,1919-06-01 00:00:00,5.5013
169,2009-03-27 00:00:00,1919-06-01 00:00:00,5.5006
170,2010-06-25 00:00:00,1919-06-01 00:00:00,4.8939
171,2011-03-25 00:00:00,1919-06-01 00:00:00,4.9038
172,2012-03-30 00:00:00,1919-06-01 00:00:00,4.9142
173,2013-03-22 00:00:00,1919-06-01 00:00:00,4.9112
174,2014-04-16 00:00:00,1919-06-01 00:00:00,4.9119
175,2015-07-21 00:00:00,1919-06-01 00:00:00,5.091
176,2016-04-01 00:00:00,1919-06-01 00:00:00,5.1144
177,2017-03-31 00:00:00,1919-06-01 00:00:00,5.0902
178,2018-03-23 00:00:00,1919-06-01 00:00:00,5.0677
179,2019-03-27 00:00:00,1919-06-01 00:00:00,5.0678
180,2021-05-28 00:00:00,1919-06-01 00:00:00,4.9442
181,2022-06-28 00:00:00,1919-06-01 00:00:00,4.9312
182,2023-03-28 00:00:00,1919-06-01 00:00:00,4.9203
183,2024-06-28 00:00:00,1919-06-01 00:00:00,4.9192
184,2025-11-24 00:00:00,1919-06-01 00:00:00,4.9277
185,1927-01-26 00:00:00,1919-07-01 00:00:00,87.0
186,1928-01-27 00:00:00,1919-07-01 00:00:00,
187,1931-08-26 00:00:00,1919-07-01 00:00:00,87.0
188,1940-08-19 00:00:00,1919-07-01 00:00:00,76.0
189,1953-12-01 00:00:00,1919-07-01 00:00:00,41.0
190,1960-01-15 00:00:00,1919-07-01 00:00:00,26.1
191,1962-11-16 00:00:00,1919-07-01 00:00:00,26.3
192,1971-08-16 00:00:00,1919-07-01 00:00:00,
193,1972-11-15 00:00:00,1919-07-01 00:00:00,14.8
194,1985-07-18 00:00:00,1919-07-01 00:00:00,10.9
195,1990-04-17 00:00:00,1919-07-01 00:00:00,8.5
196,1997-01-27 00:00:00,1919-07-01 00:00:00,8.172
197,1997-12-09 00:00:00,1919-07-01 00:00:00,8.176
198,1999-08-17 00:00:00,1919-07-01 00:00:00,
199,2008-03-28 00:00:00,1919-07-01 00:00:00,5.832
200,2009-03-27 00:00:00,1919-07-01 00:00:00,5.8312
201,2010-06-25 00:00:00,1919-07-01 00:00:00,5.1881
202,2011-03-25 00:00:00,1919-07-01 00:00:00,5.1986
203,2012-03-30 00:00:00,1919-07-01 00:00:00,5.2096
204,2013-03-22 00:00:00,1919-07-01 00:00:00,5.2064
205,2014-04-16 00:00:00,1919-07-01 00:00:00,5.2071
206,2015-07-21 00:00:00,1919-07-01 00:00:00,5.397
207,2016-04-01 00:00:00,1919-07-01 00:00:00,5.4218
208,2017-03-31 00:00:00,1919-07-01 00:00:00,5.3962
209,2018-03-23 00:00:00,1919-07-01 00:00:00,5.3724
210,2021-05-28 00:00:00,1919-07-01 00:00:00,5.2414
211,2022-06-28 00:00:00,1919-07-01 00:00:00,5.2276
212,2023-03-28 00:00:00,1919-07-01 00:00:00,5.216
213,2024-06-28 00:00:00,1919-07-01 00:00:00,5.2149
214,2025-11-24 00:00:00,1919-07-01 00:00:00,5.2239
215,1927-01-26 00:00:00,1919-08-01 00:00:00,89.0
216,1928-01-27 00:00:00,1919-08-01 00:00:00,
217,1931-08-26 00:00:00,1919-08-01 00:00:00,89.0
218,1940-08-19 00:00:00,1919-08-01 00:00:00,77.0
219,1953-12-01 00:00:00,1919-08-01 00:00:00,42.0
220,1960-01-15 00:00:00,1919-08-01 00:00:00,26.7
221,1962-11-16 00:00:00,1919-08-01 00:00:00,26.9
222,1971-08-16 00:00:00,1919-08-01 00:00:00,
223,1972-11-15 00:00:00,1919-08-01 00:00:00,15.1
224,1985-07-18 00:00:00,1919-08-01 00:00:00,11.1
225,1990-04-17 00:00:00,1919-08-01 00:00:00,8.7
226,1997-01-27 00:00:00,1919-08-01 00:00:00,8.298
227,1997-12-09 00:00:00,1919-08-01 00:00:00,8.302
228,1999-08-17 00:00:00,1919-08-01 00:00:00,
229,2008-03-28 00:00:00,1919-08-01 00:00:00,5.9221
230,2009-03-27 00:00:00,1919-08-01 00:00:00,5.9214
231,2010-06-25 00:00:00,1919-08-01 00:00:00,5.2683
232,2011-03-25 00:00:00,1919-08-01 00:00:00,5.279
233,2012-03-30 00:00:00,1919-08-01 00:00:00,5.2902
234,2013-03-22 00:00:00,1919-08-01 00:00:00,5.2869
235,2014-04-16 00:00:00,1919-08-01 00:00:00,5.2876
236,2015-07-21 00:00:00,1919-08-01 00:00:00,5.4805
237,2016-04-01 00:00:00,1919-08-01 00:00:00,5.5056
238,2017-03-31 00:00:00,1919-08-01 00:00:00,5.4797
239,2018-03-23 00:00:00,1919-08-01 00:00:00,5.4554
240,2019-03-27 00:00:00,1919-08-01 00:00:00,5.4555
241,2021-05-28 00:00:00,1919-08-01 00:00:00,5.3224
242,2022-06-28 00:00:00,1919-08-01 00:00:00,5.3084
243,2023-03-28 00:00:00,1919-08-01 00:00:00,5.2967
244,2024-06-28 00:00:00,1919-08-01 00:00:00,5.2955
245,2025-11-24 00:00:00,1919-08-01 00:00:00,5.3047
246,1927-01-26 00:00:00,1919-09-01 00:00:00,87.0
247,1928-01-27 00:00:00,1919-09-01 00:00:00,
248,1931-08-26 00:00:00,1919-09-01 00:00:00,87.0
249,1940-08-19 00:00:00,1919-09-01 00:00:00,75.0
250,1953-12-01 00:00:00,1919-09-01 00:00:00,41.0
251,1960-01-15 00:00:00,1919-09-01 00:00:00,26.1
252,1962-11-16 00:00:00,1919-09-01 00:00:00,26.3
253,1971-08-16 00:00:00,1919-09-01 00:00:00,
254,1972-11-15 00:00:00,1919-09-01 00:00:00,14.8
255,1985-07-18 00:00:00,1919-09-01 00:00:00,10.9
256,1990-04-17 00:00:00,1919-09-01 00:00:00,8.5
257,1997-01-27 00:00:00,1919-09-01 00:00:00,8.13
258,1997-12-09 00:00:00,1919-09-01 00:00:00,8.134
259,1999-08-17 00:00:00,1919-09-01 00:00:00,
260,2008-03-28 00:00:00,1919-09-01 00:00:00,5.8019
261,2009-03-27 00:00:00,1919-09-01 00:00:00,5.8011
262,2010-06-25 00:00:00,1919-09-01 00:00:00,5.1613
263,2011-03-25 00:00:00,1919-09-01 00:00:00,5.1718
264,2012-03-30 00:00:00,1919-09-01 00:00:00,5.1828
265,2013-03-22 00:00:00,1919-09-01 00:00:00,5.1795
266,2014-04-16 00:00:00,1919-09-01 00:00:00,5.1803
267,2015-07-21 00:00:00,1919-09-01 00:00:00,5.3692
268,2016-04-01 00:00:00,1919-09-01 00:00:00,5.3939
269,2017-03-31 00:00:00,1919-09-01 00:00:00,5.3684
270,2018-03-23 00:00:00,1919-09-01 00:00:00,5.3447
271,2021-05-28 00:00:00,1919-09-01 00:00:00,5.2144
272,2022-06-28 00:00:00,1919-09-01 00:00:00,5.2006
273,2023-03-28 00:00:00,1919-09-01 00:00:00,5.1891
274,2024-06-28 00:00:00,1919-09-01 00:00:00,5.188
275,2025-11-24 00:00:00,1919-09-01 00:00:00,5.197
276,1927-01-26 00:00:00,1919-10-01 00:00:00,86.0
277,1928-01-27 00:00:00,1919-10-01 00:00:00,
278,1931-08-26 00:00:00,1919-10-01 00:00:00,86.0
279,1940-08-19 00:00:00,1919-10-01 00:00:00,75.0
280,1953-12-01 00:00:00,1919-10-01 00:00:00,40.0
281,1960-01-15 00:00:00,1919-10-01 00:00:00,25.8
282,1962-11-16 00:00:00,1919-10-01 00:00:00,26.0
283,1971-08-16 00:00:00,1919-10-01 00:00:00,
284,1972-11-15 00:00:00,1919-10-01 00:00:00,14.6
285,1985-07-18 00:00:00,1919-10-01 00:00:00,10.8
286,1990-04-17 00:00:00,1919-10-01 00:00:00,8.4
287,1997-01-27 00:00:00,1919-10-01 00:00:00,8.045
288,1997-12-09 00:00:00,1919-10-01 00:00:00,8.049
289,1999-08-17 00:00:00,1919-10-01 00:00:00,
290,2008-03-28 00:00:00,1919-10-01 00:00:00,5.7418
291,2009-03-27 00:00:00,1919-10-01 00:00:00,5.741
292,2010-06-25 00:00:00,1919-10-01 00:00:00,5.1078
293,2011-03-25 00:00:00,1919-10-01 00:00:00,5.1182
294,2012-03-30 00:00:00,1919-10-01 00:00:00,5.129
295,2013-03-22 00:00:00,1919-10-01 00:00:00,5.1259
296,2014-04-16 00:00:00,1919-10-01 00:00:00,5.1266
297,2015-07-21 00:00:00,1919-10-01 00:00:00,5.3136
298,2016-04-01 00:00:00,1919-10-01 00:00:00,5.338
299,2017-03-31 00:00:00,1919-10-01 00:00:00,5.3128
300,2018-03-23 00:00:00,1919-10-01 00:00:00,5.2893
301,2021-05-28 00:00:00,1919-10-01 00:00:00,5.1603
302,2022-06-28 00:00:00,1919-10-01 00:00:00,5.1467
303,2023-03-28 00:00:00,1919-10-01 00:00:00,5.1354
304,2024-06-28 00:00:00,1919-10-01 00:00:00,5.1342
305,2025-11-24 00:00:00,1919-10-01 00:00:00,5.1432
306,1927-01-26 00:00:00,1919-11-01 00:00:00,85.0
307,1928-01-27 00:00:00,1919-11-01 00:00:00,
308,1931-08-26 00:00:00,1919-11-01 00:00:00,85.0
309,1940-08-19 00:00:00,1919-11-01 00:00:00,74.0
310,1953-12-01 00:00:00,1919-11-01 00:00:00,40.0
311,1960-01-15 00:00:00,1919-11-01 00:00:00,25.4
312,1962-11-16 00:00:00,1919-11-01 00:00:00,25.6
313,1971-08-16 00:00:00,1919-11-01 00:00:00,
314,1972-11-15 00:00:00,1919-11-01 00:00:00,14.4
315,1985-07-18 00:00:00,1919-11-01 00:00:00,10.6
316,1990-04-17 00:00:00,1919-11-01 00:00:00,8.3
317,1997-01-27 00:00:00,1919-11-01 00:00:00,7.919
318,1997-12-09 00:00:00,1919-11-01 00:00:00,7.923
319,1999-08-17 00:00:00,1919-11-01 00:00:00,
320,2008-03-28 00:00:00,1919-11-01 00:00:00,5.6516
321,2009-03-27 00:00:00,1919-11-01 00:00:00,5.6508
322,2010-06-25 00:00:00,1919-11-01 00:00:00,5.0276
323,2011-03-25 00:00:00,1919-11-01 00:00:00,5.0378
324,2012-03-30 00:00:00,1919-11-01 00:00:00,5.0485
325,2013-03-22 00:00:00,1919-11-01 00:00:00,5.0453
326,2014-04-16 00:00:00,1919-11-01 00:00:00,5.0461
327,2015-07-21 00:00:00,1919-11-01 00:00:00,5.2301
328,2016-04-01 00:00:00,1919-11-01 00:00:00,5.2541
329,2017-03-31 00:00:00,1919-11-01 00:00:00,5.2293
330,2018-03-23 00:00:00,1919-11-01 00:00:00,5.2062
331,2021-05-28 00:00:00,1919-11-01 00:00:00,5.0793
332,2022-06-28 00:00:00,1919-11-01 00:00:00,5.0659
333,2023-03-28 00:00:00,1919-11-01 00:00:00,5.0547
334,2024-06-28 00:00:00,1919-11-01 00:00:00,5.0536
335,2025-11-24 00:00:00,1919-11-01 00:00:00,5.0624
336,1927-01-26 00:00:00,1919-12-01 00:00:00,85.0
337,1928-01-27 00:00:00,1919-12-01 00:00:00,
338,1931-08-26 00:00:00,1919-12-01 00:00:00,86.0
339,1940-08-19 00:00:00,1919-12-01 00:00:00,75.0
340,1953-12-01 00:00:00,1919-12-01 00:00:00,40.0
341,1960-01-15 00:00:00,1919-12-01 00:00:00,25.8
342,1962-11-16 00:00:00,1919-12-01 00:00:00,26.0
343,1971-08-16 00:00:00,1919-12-01 00:00:00,
344,1972-11-15 00:00:00,1919-12-01 00:00:00,14.7
345,1976-07-16 00:00:00,1919-12-01 00:00:00,14.6
346,1985-07-18 00:00:00,1919-12-01 00:00:00,10.8
347,1990-04-17 00:00:00,1919-12-01 00:00:00,8.4
348,1997-01-27 00:00:00,1919-12-01 00:00:00,8.045
349,1997-12-09 00:00:00,1919-12-01 00:00:00,8.049
350,1999-08-17 00:00:00,1919-12-01 00:00:00,
351,2008-03-28 00:00:00,1919-12-01 00:00:00,5.7418
352,2009-03-27 00:00:00,1919-12-01 00:00:00,5.741
353,2010-06-25 00:00:00,1919-12-01 00:00:00,5.1078
354,2011-03-25 00:00:00,1919-12-01 00:00:00,5.1182
355,2012-03-30 00:00:00,1919-12-01 00:00:00,5.129
356,2013-03-22 00:00:00,1919-12-01 00:00:00,5.1259
357,2014-04-16 00:00:00,1919-12-01 00:00:00,5.1266
358,2015-07-21 00:00:00,1919-12-01 00:00:00,5.3136
359,2016-04-01 00:00:00,1919-12-01 00:00:00,5.338
360,2017-03-31 00:00:00,1919-12-01 00:00:00,5.3128
361,2018-03-23 00:00:00,1919-12-01 00:00:00,5.2893
362,2021-05-28 00:00:00,1919-12-01 00:00:00,5.1603
363,2022-06-28 00:00:00,1919-12-01 00:00:00,5.1467
364,2023-03-28 00:00:00,1919-12-01 00:00:00,5.1354
365,2024-06-28 00:00:00,1919-12-01 00:00:00,5.1342
366,2025-11-24 00:00:00,1919-12-01 00:00:00,5.1432
367,1927-01-26 00:00:00,1920-01-01 00:00:00,95.0
368,1928-01-27 00:00:00,1920-01-01 00:00:00,
369,1931-08-26 00:00:00,1920-01-01 00:00:00,95.0
370,1940-08-19 00:00:00,1920-01-01 00:00:00,82.0
371,1953-12-01 00:00:00,1920-01-01 00:00:00,44.0
372,1960-01-15 00:00:00,1920-01-01 00:00:00,28.2
373,1962-11-16 00:00:00,1920-01-01 00:00:00,28.4
374,1971-08-16 00:00:00,1920-01-01 00:00:00,
375,1972-11-15 00:00:00,1920-01-01 00:00:00,16.0
376,1985-07-18 00:00:00,1920-01-01 00:00:00,11.8
377,1990-04-17 00:00:00,1920-01-01 00:00:00,9.2
378,1997-01-27 00:00:00,1920-01-01 00:00:00,8.804
379,1997-12-09 00:00:00,1920-01-01 00:00:00,8.808
380,1999-08-17 00:00:00,1920-01-01 00:00:00,
381,2008-03-28 00:00:00,1920-01-01 00:00:00,6.2829
382,2009-03-27 00:00:00,1920-01-01 00:00:00,6.282
383,2010-06-25 00:00:00,1920-01-01 00:00:00,5.5892
384,2011-03-25 00:00:00,1920-01-01 00:00:00,5.6005
385,2012-03-30 00:00:00,1920-01-01 00:00:00,5.6124
386,2013-03-22 00:00:00,1920-01-01 00:00:00,5.6089
387,2014-04-16 00:00:00,1920-01-01 00:00:00,5.6097
388,2015-07-21 00:00:00,1920-01-01 00:00:00,5.8143
389,2016-04-01 00:00:00,1920-01-01 00:00:00,5.841
390,2017-03-31 00:00:00,1920-01-01 00:00:00,5.8134
391,2018-03-23 00:00:00,1920-01-01 00:00:00,5.7877
392,2019-03-27 00:00:00,1920-01-01 00:00:00,5.7878
393,2021-05-28 00:00:00,1920-01-01 00:00:00,5.6467
394,2022-06-28 00:00:00,1920-01-01 00:00:00,5.6318
395,2023-03-28 00:00:00,1920-01-01 00:00:00,5.6193
396,2024-06-28 00:00:00,1920-01-01 00:00:00,5.6181
397,2025-11-24 00:00:00,1920-01-01 00:00:00,5.6279
398,1927-01-26 00:00:00,1920-02-01 00:00:00,95.0
399,1928-01-27 00:00:00,1920-02-01 00:00:00,
400,1931-08-26 00:00:00,1920-02-01 00:00:00,95.0
401,1940-08-19 00:00:00,1920-02-01 00:00:00,82.0
402,1953-12-01 00:00:00,1920-02-01 00:00:00,44.0
403,1960-01-15 00:00:00,1920-02-01 00:00:00,28.2
404,1962-11-16 00:00:00,1920-02-01 00:00:00,28.4
405,1971-08-16 00:00:00,1920-02-01 00:00:00,
406,1972-11-15 00:00:00,1920-02-01 00:00:00,16.0
407,1985-07-18 00:00:00,1920-02-01 00:00:00,11.8
408,1990-04-17 00:00:00,1920-02-01 00:00:00,9.2
409,1997-01-27 00:00:00,1920-02-01 00:00:00,8.804
410,1997-12-09 00:00:00,1920-02-01 00:00:00,8.808
411,1999-08-17 00:00:00,1920-02-01 00:00:00,
412,2008-03-28 00:00:00,1920-02-01 00:00:00,6.2829
413,2009-03-27 00:00:00,1920-02-01 00:00:00,6.2821
414,2010-06-25 00:00:00,1920-02-01 00:00:00,5.5892
415,2011-03-25 00:00:00,1920-02-01 00:00:00,5.6005
416,2012-03-30 00:00:00,1920-02-01 00:00:00,5.6124
417,2013-03-22 00:00:00,1920-02-01 00:00:00,5.6089
418,2014-04-16 00:00:00,1920-02-01 00:00:00,5.6097
419,2015-07-21 00:00:00,1920-02-01 00:00:00,5.8143
420,2016-04-01 00:00:00,1920-02-01 00:00:00,5.841
421,2017-03-31 00:00:00,1920-02-01 00:00:00,5.8134
422,2018-03-23 00:00:00,1920-02-01 00:00:00,5.7877
423,2019-03-27 00:00:00,1920-02-01 00:00:00,5.7878
424,2021-05-28 00:00:00,1920-02-01 00:00:00,5.6467
425,2022-06-28 00:00:00,1920-02-01 00:00:00,5.6318
426,2023-03-28 00:00:00,1920-02-01 00:00:00,5.6193
427,2024-06-28 00:00:00,1920-02-01 00:00:00,5.6181
428,2025-11-24 00:00:00,1920-02-01 00:00:00,5.6279
429,1927-01-26 00:00:00,1920-03-01 00:00:00,94.0
430,1928-01-27 00:00:00,1920-03-01 00:00:00,
431,1931-08-26 00:00:00,1920-03-01 00:00:00,93.0
432,1940-08-19 00:00:00,1920-03-01 00:00:00,81.0
433,1953-12-01 00:00:00,1920-03-01 00:00:00,43.0
