,realtime_start,date,value
99,1960-03-15 00:00:00,1950-10-01 00:00:00,4.2
100,1961-02-09 00:00:00,1950-10-01 00:00:00,4.1
101,1964-02-06 00:00:00,1950-10-01 00:00:00,4.2
102,1960-03-15 00:00:00,1950-11-01 00:00:00,4.2
103,1961-02-09 00:00:00,1950-11-01 00:00:00,4.1
104,1964-02-06 00:00:00,1950-11-01 00:00:00,4.2
105,1960-03-15 00:00:00,1950-12-01 00:00:00,4.3
106,1961-02-09 00:00:00,1950-12-01 00:00:00,4.2
107,1964-02-06 00:00:00,1950-12-01 00:00:00,4.3
108,1960-03-15 00:00:00,1951-01-01 00:00:00,3.7
109,1960-03-15 00:00:00,1951-02-01 00:00:00,3.5
110,1967-02-09 00:00:00,1951-02-01 00:00:00,3.4
111,1960-03-15 00:00:00,1951-03-01 00:00:00,3.4
112,1960-03-15 00:00:00,1951-04-01 00:00:00,3.2
113,1966-02-08 00:00:00,1951-04-01 00:00:00,3.1
114,1960-03-15 00:00:00,1951-05-01 00:00:00,3.1
115,1964-02-06 00:00:00,1951-05-01 00:00:00,3.0
116,1960-03-15 00:00:00,1951-06-01 00:00:00,3.3
117,1967-02-09 00:00:00,1951-06-01 00:00:00,3.2
118,1960-03-15 00:00:00,1951-07-01 00:00:00,3.2
119,1961-02-09 00:00:00,1951-07-01 00:00:00,3.1
120,1960-03-15 00:00:00,1951-08-01 00:00:00,3.2
121,1961-02-09 00:00:00,1951-08-01 00:00:00,3.1
122,1960-03-15 00:00:00,1951-09-01 00:00:00,3.4
123,1961-02-09 00:00:00,1951-09-01 00:00:00,3.3
124,1962-01-31 00:00:00,1951-09-01 00:00:00,3.4
125,1963-03-07 00:00:00,1951-09-01 00:00:00,3.3
126,1964-02-06 00:00:00,1951-09-01 00:00:00,3.4
127,1967-02-09 00:00:00,1951-09-01 00:00:00,3.3
128,1960-03-15 00:00:00,1951-10-01 00:00:00,3.6
129,1961-02-09 00:00:00,1951-10-01 00:00:00,3.5
130,1964-02-06 00:00:00,1951-10-01 00:00:00,3.6
131,1967-02-09 00:00:00,1951-10-01 00:00:00,3.5
132,1960-03-15 00:00:00,1951-11-01 00:00:00,3.6
133,1961-02-09 00:00:00,1951-11-01 00:00:00,3.5
134,1960-03-15 00:00:00,1951-12-01 00:00:00,3.1
135,1964-02-06 00:00:00,1951-12-01 00:00:00,3.2
136,1967-02-09 00:00:00,1951-12-01 00:00:00,3.1
137,1960-03-15 00:00:00,1952-01-01 00:00:00,3.1
138,1961-02-09 00:00:00,1952-01-01 00:00:00,3.2
139,1962-01-31 00:00:00,1952-01-01 00:00:00,3.1
140,1964-02-06 00:00:00,1952-01-01 00:00:00,3.2
141,1960-03-15 00:00:00,1952-02-01 00:00:00,3.2
142,1964-02-06 00:00:00,1952-02-01 00:00:00,3.1
143,1960-03-15 00:00:00,1952-03-01 00:00:00,3.0
144,1967-02-09 00:00:00,1952-03-01 00:00:00,2.9
145,1960-03-15 00:00:00,1952-04-01 00:00:00,3.0
146,1967-02-09 00:00:00,1952-04-01 00:00:00,2.9
147,1960-03-15 00:00:00,1952-05-01 00:00:00,3.1
148,1967-02-09 00:00:00,1952-05-01 00:00:00,3.0
149,1960-03-15 00:00:00,1952-06-01 00:00:00,3.1
150,1967-02-09 00:00:00,1952-06-01 00:00:00,3.0
151,1960-03-15 00:00:00,1952-07-01 00:00:00,3.3
152,1967-02-09 00:00:00,1952-07-01 00:00:00,3.2
153,1960-03-15 00:00:00,1952-08-01 00:00:00,3.4
154,1960-03-15 00:00:00,1952-09-01 00:00:00,3.1
155,1964-02-06 00:00:00,1952-09-01 00:00:00,3.2
156,1967-02-09 00:00:00,1952-09-01 00:00:00,3.1
157,1960-03-15 00:00:00,1952-10-01 00:00:00,3.0
158,1960-03-15 00:00:00,1952-11-01 00:00:00,2.8
159,1960-03-15 00:00:00,1952-12-01 00:00:00,2.7
160,1962-01-31 00:00:00,1952-12-01 00:00:00,2.6
161,1964-02-06 00:00:00,1952-12-01 00:00:00,2.7
162,1960-03-15 00:00:00,1953-01-01 00:00:00,2.9
163,1960-03-15 00:00:00,1953-02-01 00:00:00,2.6
164,1960-03-15 00:00:00,1953-03-01 00:00:00,2.6
165,1960-03-15 00:00:00,1953-04-01 00:00:00,2.7
166,1964-02-06 00:00:00,1953-04-01 00:00:00,2.8
167,1966-02-08 00:00:00,1953-04-01 00:00:00,2.7
168,1960-03-15 00:00:00,1953-05-01 00:00:00,2.6
169,1967-02-09 00:00:00,1953-05-01 00:00:00,2.5
170,1960-03-15 00:00:00,1953-06-01 00:00:00,2.7
171,1961-02-09 00:00:00,1953-06-01 00:00:00,2.6
172,1967-02-09 00:00:00,1953-06-01 00:00:00,2.5
173,1960-03-15 00:00:00,1953-07-01 00:00:00,2.7
174,1962-01-31 00:00:00,1953-07-01 00:00:00,2.6
175,1960-03-15 00:00:00,1953-08-01 00:00:00,2.6
176,1964-02-06 00:00:00,1953-08-01 00:00:00,2.7
177,1960-03-15 00:00:00,1953-09-01 00:00:00,2.9
178,1960-03-15 00:00:00,1953-10-01 00:00:00,3.1
179,1966-02-08 00:00:00,1953-10-01 00:00:00,3.2
180,1967-02-09 00:00:00,1953-10-01 00:00:00,3.1
181,1960-03-15 00:00:00,1953-11-01 00:00:00,3.6
182,1964-02-06 00:00:00,1953-11-01 00:00:00,3.5
183,1960-03-15 00:00:00,1953-12-01 00:00:00,4.5
184,1960-03-15 00:00:00,1954-01-01 00:00:00,4.8
185,1961-02-09 00:00:00,1954-01-01 00:00:00,4.9
186,1960-03-15 00:00:00,1954-02-01 00:00:00,5.3
187,1961-02-09 00:00:00,1954-02-01 00:00:00,5.2
188,1960-03-15 00:00:00,1954-03-01 00:00:00,5.6
189,1967-02-09 00:00:00,1954-03-01 00:00:00,5.7
190,1960-03-15 00:00:00,1954-04-01 00:00:00,5.8
191,1961-02-09 00:00:00,1954-04-01 00:00:00,5.7
192,1963-03-07 00:00:00,1954-04-01 00:00:00,5.8
193,1964-02-06 00:00:00,1954-04-01 00:00:00,5.9
194,1966-02-08 00:00:00,1954-04-01 00:00:00,5.8
195,1967-02-09 00:00:00,1954-04-01 00:00:00,5.9
196,1960-03-15 00:00:00,1954-05-01 00:00:00,5.9
197,1960-03-15 00:00:00,1954-06-01 00:00:00,5.5
198,1961-02-09 00:00:00,1954-06-01 00:00:00,5.7
199,1964-02-06 00:00:00,1954-06-01 00:00:00,5.6
200,1960-03-15 00:00:00,1954-07-01 00:00:00,5.7
201,1961-02-09 00:00:00,1954-07-01 00:00:00,5.8
202,1960-03-15 00:00:00,1954-08-01 00:00:00,6.0
203,1964-02-06 00:00:00,1954-08-01 00:00:00,6.1
204,1967-02-09 00:00:00,1954-08-01 00:00:00,6.0
205,1960-03-15 00:00:00,1954-09-01 00:00:00,6.2
206,1962-01-31 00:00:00,1954-09-01 00:00:00,6.1
207,1964-02-06 00:00:00,1954-09-01 00:00:00,6.2
208,1967-02-09 00:00:00,1954-09-01 00:00:00,6.1
209,1960-03-15 00:00:00,1954-10-01 00:00:00,5.8
210,1961-02-09 00:00:00,1954-10-01 00:00:00,5.9
211,1962-01-31 00:00:00,1954-10-01 00:00:00,5.8
212,1967-02-09 00:00:00,1954-10-01 00:00:00,5.7
213,1960-03-15 00:00:00,1954-11-01 00:00:00,5.4
214,1964-02-06 00:00:00,1954-11-01 00:00:00,5.3
215,1960-03-15 00:00:00,1954-12-01 00:00:00,5.0
216,1964-02-06 00:00:00,1954-12-01 00:00:00,5.1
217,1967-02-09 00:00:00,1954-12-01 00:00:00,5.0
218,1960-03-15 00:00:00,1955-01-01 00:00:00,4.9
219,1964-02-06 00:00:00,1955-01-01 00:00:00,5.0
220,1967-02-09 00:00:00,1955-01-01 00:00:00,4.9
221,1960-03-15 00:00:00,1955-02-01 00:00:00,4.8
222,1961-02-09 00:00:00,1955-02-01 00:00:00,4.7
223,1960-03-15 00:00:00,1955-03-01 00:00:00,4.6
224,1960-03-15 00:00:00,1955-04-01 00:00:00,4.7
225,1961-02-09 00:00:00,1955-04-01 00:00:00,4.6
226,1963-03-07 00:00:00,1955-04-01 00:00:00,4.7
227,1960-03-15 00:00:00,1955-05-01 00:00:00,4.2
228,1961-02-09 00:00:00,1955-05-01 00:00:00,4.3
229,1962-01-31 00:00:00,1955-05-01 00:00:00,4.2
230,1963-03-07 00:00:00,1955-05-01 00:00:00,4.3
231,1960-03-15 00:00:00,1955-06-01 00:00:00,4.2
232,1960-03-15 00:00:00,1955-07-01 00:00:00,4.1
233,1967-02-09 00:00:00,1955-07-01 00:00:00,4.0
234,1960-03-15 00:00:00,1955-08-01 00:00:00,4.3
235,1967-02-09 00:00:00,1955-08-01 00:00:00,4.2
236,1960-03-15 00:00:00,1955-09-01 00:00:00,4.2
237,1961-02-09 00:00:00,1955-09-01 00:00:00,4.1
238,1960-03-15 00:00:00,1955-10-01 00:00:00,4.4
239,1964-02-06 00:00:00,1955-10-01 00:00:00,4.3
240,1960-03-15 00:00:00,1955-11-01 00:00:00,4.3
241,1961-02-09 00:00:00,1955-11-01 00:00:00,4.2
242,1964-02-06 00:00:00,1955-11-01 00:00:00,4.3
243,1967-02-09 00:00:00,1955-11-01 00:00:00,4.2
244,1960-03-15 00:00:00,1955-12-01 00:00:00,4.2
245,1960-03-15 00:00:00,1956-01-01 00:00:00,4.0
246,1960-03-15 00:00:00,1956-02-01 00:00:00,4.0
247,1961-02-09 00:00:00,1956-02-01 00:00:00,4.1
248,1964-02-06 00:00:00,1956-02-01 00:00:00,4.0
249,1967-02-09 00:00:00,1956-02-01 00:00:00,3.9
250,1960-03-15 00:00:00,1956-03-01 00:00:00,4.2
251,1960-03-15 00:00:00,1956-04-01 00:00:00,4.0
252,1960-03-15 00:00:00,1956-05-01 00:00:00,4.3
253,1964-02-06 00:00:00,1956-05-01 00:00:00,4.4
254,1967-02-09 00:00:00,1956-05-01 00:00:00,4.3
255,1960-03-15 00:00:00,1956-06-01 00:00:00,4.5
256,1961-02-09 00:00:00,1956-06-01 00:00:00,4.3
257,1962-01-31 00:00:00,1956-06-01 00:00:00,4.4
258,1967-02-09 00:00:00,1956-06-01 00:00:00,4.3
259,1960-03-15 00:00:00,1956-07-01 00:00:00,4.4
260,1964-02-06 00:00:00,1956-07-01 00:00:00,4.5
261,1967-02-09 00:00:00,1956-07-01 00:00:00,4.4
262,1960-03-15 00:00:00,1956-08-01 00:00:00,4.1
263,1960-03-15 00:00:00,1956-09-01 00:00:00,4.0
264,1967-02-09 00:00:00,1956-09-01 00:00:00,3.9
265,1960-03-15 00:00:00,1956-10-01 00:00:00,4.0
266,1961-02-09 00:00:00,1956-10-01 00:00:00,3.9
267,1960-03-15 00:00:00,1956-11-01 00:00:00,4.3
268,1960-03-15 00:00:00,1956-12-01 00:00:00,4.3
269,1967-02-09 00:00:00,1956-12-01 00:00:00,4.2
270,1960-03-15 00:00:00,1957-01-01 00:00:00,4.2
271,1964-02-06 00:00:00,1957-01-01 00:00:00,4.3
272,1967-02-09 00:00:00,1957-01-01 00:00:00,4.2
273,1960-03-15 00:00:00,1957-02-01 00:00:00,4.0
274,1964-02-06 00:00:00,1957-02-01 00:00:00,3.9
275,1960-03-15 00:00:00,1957-03-01 00:00:00,3.8
276,1961-02-09 00:00:00,1957-03-01 00:00:00,3.9
277,1964-02-06 00:00:00,1957-03-01 00:00:00,3.8
278,1967-02-09 00:00:00,1957-03-01 00:00:00,3.7
279,1960-03-15 00:00:00,1957-04-01 00:00:00,3.9
280,1964-02-06 00:00:00,1957-04-01 00:00:00,4.0
281,1967-02-09 00:00:00,1957-04-01 00:00:00,3.9
282,1960-03-15 00:00:00,1957-05-01 00:00:00,4.0
283,1961-02-09 00:00:00,1957-05-01 00:00:00,4.1
